CASE_NUMBER,VISA_STATUS,EMPLOYER_NAME,PREVAILING_WAGE_SUBMITTED,PREVAILING_WAGE_SUBMITTED_UNIT,PAID_WAGE_SUBMITTED,PAID_WAGE_SUBMITTED_UNIT,JOB_TITLE,WORK_CITY,PREVAILING_WAGE_SOC_CODE,PREVAILING_WAGE_SOC_TITLE,WORK_STATE,FULL_TIME_POSITION_Y_N,VISA_CLASS,JOB_TITLE_SUBGROUP,order,CASE_RECEIVED_DATE,Decision_Date,Processing_Time_Days
I-200-14220-888785,certified,"UNITED BUSINESS SOLUTIONS, INC.",58157.0,year,60000.0,year,BUSINESS ANALYST,GLEN MILLS,13-1111,Management Analysts,PA,y,H-1B,business analyst,120672,08-Aug-14,14-Aug-14,6
I-200-14189-858255,certified,"SERVIONT GLOBAL SOLUTIONS, INC.",94536.0,year,95000.0,year,SOFTWARE ENGINEER,PRINCETON,15-1132,"Software Developers, Applications",NJ,y,H-1B,software engineer,34557,07-Aug-14,14-Jul-14,24
I-200-14107-762109,certified,CYBERSOURCE CORPORATION,82430.0,year,82430.0,year,SOFTWARE ENGINEER,AUSTIN,15-1132,"Software Developers, Applications",TX,y,H-1B,software engineer,57028,22-Apr-14,28-Apr-14,6
I-200-15079-119599,certified,THE UNIV. OF ALA. AT BIRMINGHAM (UAB),37.12,hour,125.0,hour,ASSISTANT PROFESSOR,BIRMINGHAM,25-1071,"Health Specialties Teachers, Postsecondary",AL,n,H-1B,assistant professor,66890,20-Mar-15,31-Mar-15,11
I-200-12146-691131,certified,CERNER CORPORATION,54226.0,year,75000.0,year,SOFTWARE ENGINEER,NORTH KANSAS CITY,15-1132,"Software Developers, Applications",MO,y,H-1B,software engineer,131975,25-May-12,01-Jul-14,767
I-200-13024-459621,certified,SCOPUS CONSULTING GROUP INC.,67621.0,year,68000.0,year,IT BUSINESS ANALYSTS,SAN JOSE,15-1121,Computer Systems Analysts,CA,y,H-1B,business analyst,91183,24-Jan-13,30-Jan-13,6
I-200-15020-815524,certified,NORTHSTAR GROUP INC,56930.0,year,65915.0,year,BUSINESS ANALYST,WILMINGTON,15-1121,Computer Systems Analysts,DE,y,H-1B,business analyst,125321,20-Jan-15,26-Jan-15,6
I-200-11332-590950,certified,ADAEQUARE INC,69451.0,year,69451.0,year,SOFTWARE ENGINEER,NEW YORK CITY,15-1132,"Software Developers, Applications",NY,y,H-1B,software engineer,87609,28-Nov-11,19-Oct-12,326
I-200-14035-941482,certified,GOOGLE INC.,78562.0,year,110000.0,year,SOFTWARE ENGINEER,LOS ANGELES,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,64438,14-Feb-14,21-Feb-14,7
I-200-15020-950676,certified,"CAPITAL ONE, NATIONAL ASSOCIATION",84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,15-2031,OPERATIONS RESEARCH ANALYSTS,VA,y,H-1B,data analyst,53761,26-Jan-15,30-Jan-15,4
I-200-12276-959310,certified,STATE UNIVERSITY OF NEW YORK AT OSWEGO,37706.0,year,48470.0,year,VISITING ASSISTANT PROFESSOR,OSWEGO,25-1065,"Political Science Teachers, Postsecondary",NY,y,H-1B,assistant professor,160247,10-Feb-12,10-Sep-12,213
I-200-13105-240239,certified,"FUJITSU AMERICA, INC.",93621.0,year,93621.0,year,"COMPUTER SOFTWARE ENGINEER, APPLICATIONS",MELVILLE,15-1132,"Software Developers, Applications",NY,y,H-1B,software engineer,36479,15-Apr-13,19-Apr-13,4
I-200-14042-840729,certified,FRANKLIN COLLEGE,49770.0,year,50000.0,year,ASSISTANT PROFESSOR OF CHEMISTRY,FRANKLIN,25-1052,"CHEMISTRY TEACHERS, POSTSECONDARY",IN,y,H-1B,assistant professor,140199,18-Feb-14,24-Feb-14,6
I-200-15036-603122,certified,GOOGLE INC.,99423.0,year,110000.0,year,SOFTWARE ENGINEER,MOUNTAIN VIEW,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,26429,02-Nov-15,19-Feb-15,256
I-200-14154-861175,certified,AKVARR INC,63336.0,year,63336.0,year,BUSINESS ANALYST,FAIRFAX,15-1121,Computer Systems Analysts,VA,y,H-1B,business analyst,101442,06-Mar-14,06-Sep-14,184
I-200-13326-510099,certified,LYFT INC.,101109.0,year,115000.0,year,DATA SCIENTIST,SAN FRANCISCO,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,CA,y,H-1B,data scientist,23498,22-Nov-13,25-Nov-14,368
I-200-13066-428346,certified,UNIV. OF ALA. HEALTH SERVICES FOUNDATION (UAHSF),98927.0,year,154500.0,year,ASSISTANT PROFESSOR,BIRMINGHAM,29-1063,"INTERNISTS, GENERAL",AL,y,H-1B,assistant professor,27131,03-Jul-13,13-Mar-13,112
I-200-13133-430026,certified,CERNER CORPORATION,59114.0,year,80000.0,year,SOFTWARE ENGINEER,NORTH KANSAS CITY,15-1132,"Software Developers, Applications",MO,y,H-1B,software engineer,117736,13-May-13,17-May-13,4
I-200-12143-710779,certified,LENMAR CONSULTING INC.,58906.0,year,60000.0,year,BUSINESS ANALYST,JERSEY CITY,15-1121,Computer Systems Analysts,NJ,y,H-1B,business analyst,118512,22-May-12,08-Jul-13,412
I-200-12285-307145,certified,"YESVIDEO, INC.",117146.0,year,125000.0,year,SENIOR MOBILE SOFTWARE ENGINEER,SANTA CLARA,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,8931,10-Nov-12,17-Oct-12,24
I-200-14052-168277,certified,JPMORGAN CHASE & CO.,60611.0,year,77300.0,year,BUSINESS ANALYST,NEWARK,15-1121,Computer Systems Analysts,DE,y,H-1B,business analyst,111972,21-Feb-14,27-Feb-14,6
I-200-14308-437483,certified,"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",88858.0,year,125000.0,year,SENIOR SOFTWARE ENGINEER,SALT LAKE CITY,15-1132,"Software Developers, Applications",UT,y,H-1B,software engineer,44614,11-Oct-14,17-Nov-14,37
I-200-13136-519973,certified,UNIVERSITY OF MARYLAND COLLEGE PARK,43460.0,year,70380.0,year,ASSISTANT PROFESSOR,COLLEGE PARK,25-1111,"Criminal Justice and Law Enforcement Teachers, Pos",MD,y,H-1B,assistant professor,151841,16-May-13,22-May-13,6
I-200-14343-021211,certified,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,50480.0,year,50480.0,year,ASSISTANT PROFESSOR,KANSAS CITY,25-1042,"Biological Science Teachers, Postsecondary",MO,y,H-1B,assistant professor,138747,12-Sep-14,15-Dec-14,94
I-200-13157-260836,withdrawn,TEXAS A&M UNIVERSITY CORPUS CHRISTI,64810.0,year,820000.0,year,Assistant Professor of Engineering,CORPUS CHRISTI,25-1032,"Engineering Teachers, Postsecondary",TX,y,H-1B,assistant professor,97588,06-Jun-13,13-Jun-13,7
I-200-14258-150540,certified,THE UNIV. OF ALA. AT BIRMINGHAM (UAB),37.12,hour,64.1,hour,ASSISTANT PROFESSOR,BIRMINGHAM,25-1071,"Health Specialties Teachers, Postsecondary",AL,n,H-1B,assistant professor,66899,15-Sep-14,19-Sep-14,4
I-200-15021-519003,certified,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,74318.0,year,74318.0,year,Business Analyst - II,SAN DIEGO,15-1121,Computer Systems Analysts,CA,y,H-1B,business analyst,73518,21-Jan-15,28-Jan-15,7
I-200-14162-570745,certified,UNIVERSITY OF UTAH,39260.0,year,125000.0,year,ASSISTANT PROFESSOR,SALT LAKE CITY,25-1011,"Business Teachers, Postsecondary",UT,y,H-1B,assistant professor,157904,07-Jan-14,07-Aug-14,212
I-200-14006-644824,certified,"BUSINESS INTELLI SOLUTIONS, INC.",62379.0,year,65000.0,year,SOFTWARE ENGINEER,DALLAS,15-1132,"Software Developers, Applications",TX,y,H-1B,software engineer,106292,01-Jun-14,01-Oct-14,122
I-200-15070-760521,certified,AMERICAN IT INC,69742.0,year,80000.0,year,SOFTWARE ENGINEER,TORRANCE,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,86343,03-Nov-15,18-Mar-15,230
I-200-13077-170330,certified,"NETBOSS TECHNOLOGIES, INC.",34070.0,year,53000.0,year,SOFTWARE ENGINEER,SEBASTIAN,15-1132,"Software Developers, Applications",FL,y,H-1B,software engineer,163136,18-Mar-13,22-Mar-13,4
I-200-13044-931709,certified,INTEL CORPORATION,128294.0,year,128294.0,year,SOFTWARE ENGINEER,SANTA CLARA,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,5022,27-Feb-13,03-May-13,65
A-14163-77845,certified,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,97282.0,year,97282.0,year,Business Analyst - V,College Station,Nov-21,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TEXAS,,greencard,business analyst,30840,13-Jun-14,04-Feb-15,236
I-200-13316-168206,certified,"QUALCOMM TECHNOLOGIES, INC.",81515.2,year,81515.2,year,SOFTWARE ENGINEER,SAN DIEGO,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,58332,12-Feb-13,12-Jun-13,120
I-200-14092-053364,certified,RICEFW TECHNOLOGIES INC.,39.54,hour,39.54,hour,BUSINESS DATA ANALYST,Madison,15-1121,Computer Systems Analysts,MI,y,H-1B,data analyst,57206,04-Sep-14,15-Apr-14,142
I-200-13024-220737,certified,"YASH & LUJAN CONSULTING, INC.",84469.0,year,85000.0,year,SOFTWARE ENGINEER,TUMWATER,15-1132,"Software Developers, Applications",WA,y,H-1B,software engineer,53459,24-Jan-13,30-Jan-13,6
I-200-13295-485919,certified,"PROWISE SOLUTIONS, INC.",54413.0,year,60000.0,year,BUSINESS ANALYST,NEWARK,15-1199,"Computer Occupations, All Other",DE,y,H-1B,business analyst,131510,22-Oct-13,11-Jan-13,284
I-200-15069-231916,certified,CREDIBLE LABS INC.,82763.0,year,100000.0,year,SOFTWARE ENGINEER,SAN FRANCISCO,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,56244,03-Nov-15,18-Mar-15,230
A-14135-69868,certified,"INDSOFT,INC",89981.0,year,89981.0,year,SOFTWARE ENGINEER,ST. CHARLES,15-1132,"Software Developers, Applications",ILLINOIS,,greencard,software engineer,42693,21-May-14,27-Oct-14,159
I-200-15048-257545,certified,MONTESSORI EDUCATION CENTER,26730.0,year,26730.0,year,MONTESSORI PRESCHOOL KINDERGARTEN TEACHER,Anaheim,25-3099,"Teachers and Instructors, All Other",CA,y,H-1B,teacher,166042,17-Feb-15,23-Feb-15,6
I-200-14211-614090,certified,CENTRAL CONSOLIDATED SCHOOL DISTRICT #22,40393.0,year,40393.0,year,PUBLIC SCHOOL TEACHER,SHIPROCK,25-2052,"Special Education Teachers, Kindergarten and Eleme",NM,y,H-1B,teacher,156776,30-Jul-14,08-May-14,83
I-200-14035-354719,certified,"MONSTER WORLDWIDE, INC.",116605.0,year,116605.0,year,SENIOR SOFTWARE ENGINEER,MOUNTAIN VIEW,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,10121,14-Feb-14,21-Feb-14,7
I-200-13039-068317,certified,"SHARPEDGE SOLUTIONS, INC.",65915.0,year,66414.0,year,COMPUTER SOFTWARE ENGINEER,NAPERVILLE,15-1132,"Software Developers, Applications",IL,y,H-1B,software engineer,95496,02-Aug-13,14-Feb-13,169
I-200-15062-176349,certified,"GREAT SOFTWARE LABORATORY, INC.",67163.0,year,68000.0,year,SOFTWARE ENGINEER,CHICAGO,15-1132,"Software Developers, Applications",IL,y,H-1B,software engineer,92697,03-Mar-15,03-Sep-15,184
I-200-13057-688649,certified,"FACTSET RESEARCH SYSTEMS, INC.",64522.0,year,80000.0,year,SOFTWARE ENGINEER,NORWALK,15-1132,"Software Developers, Applications",CT,y,H-1B,software engineer,97981,03-Aug-13,14-Mar-13,142
I-200-14070-982951,certified,ACTIMIZE INC.,72987.0,year,80000.0,year,SOFTWARE ENGINEER,NEW YORK,15-1132,"Software Developers, Applications",NY,y,H-1B,software engineer,77688,03-Nov-14,17-Mar-14,231
A-13084-50544,certified,"EDIFECS, INC.",112590.0,year,112590.0,year,Software Engineer - Lead,BELLEVUE,15-1132,"Software Developers, Applications",WASHINGTON,,greencard,software engineer,14061,04-Feb-13,18-Nov-14,652
I-200-11306-033987,certified,VCARVE INC,66798.0,year,120000.0,year,SENIOR SAP XI/PI SOFTWARE ENGINEER,FORT WORTH,15-1132,"Software Developers, Applications",TX,y,H-1B,software engineer,93493,11-Feb-11,11-Aug-11,181
I-200-10222-862263,certified,"ORACLE AMERICA, INC.",49800.0,year,52739.0,year,SOFTWARE ENGINEER,LOS ALAMOS,15-1031.00,"Computer Software Engineers, Applications",NM,y,H-1B,software engineer,140158,23-Aug-10,27-Jun-13,1039
I-200-13259-474365,certified,"ARRIS SOLUTIONS, INC.",64875.0,year,64875.0,year,SOFTWARE ENGINEER,LAWRENCE,15-1133,"Software Developers, Systems Software",KS,y,H-1B,software engineer,97519,16-Sep-13,13-Jan-14,119
I-200-13294-418294,certified,"MYBUYS, INC.",69264.0,year,85000.0,year,SOFTWARE ENGINEER,ANN ARBOR,15-1132,"Software Developers, Applications",MI,y,H-1B,software engineer,87912,29-Oct-13,11-Apr-13,201
I-200-13168-388490,certified,INTEL MOBILE COMMUNICATIONS NORTH AMERICA,103272.0,year,103272.0,year,SOFTWARE ENGINEER,SAN DIEGO,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,22281,19-Jun-13,25-Jun-13,6
I-200-14294-457045,certified,IGATE TECHNOLOGIES INC.,63170.0,year,63200.0,year,BUSINESS ANALYST,RIVERVIEW,13-1111,Management Analysts,FL,y,H-1B,business analyst,102198,21-Oct-14,27-Oct-14,6
I-200-12331-788360,certified,YAHOO! INC.,107384.0,year,107384.0,year,"SOFTWARE ENGINEER (TECH YAHOO, SOFTWARE DEV ENG)",SUNNYVALE,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,19266,26-Nov-12,30-Nov-12,4
I-200-15029-057400,denied,GOOGLE INC.,114802.0,year,129600.0,year,SOFTWARE ENGINEER,MOUNTAIN VIEW,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,11391,02-May-15,02-Dec-15,214
I-200-11263-075667,certified,"NEXLINK SYSTEMS, INC.",60882.0,year,96000.0,year,SENIOR SOFTWARE ENGINEER,EL SEGUNDO,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,111098,28-Sep-11,10-Apr-11,171
I-200-15077-384961,certified,"VISIONET SYSTEMS, INC.",54829.0,year,62000.0,year,SOFTWARE ENGINEER,PITTSBURGH,15-1132,"Software Developers, Applications",PA,y,H-1B,software engineer,130742,18-Mar-15,24-Mar-15,6
I-200-14170-159998,certified,VANDERBILT UNIVERSITY,59310.0,year,70000.0,year,ASSISTANT PROFESSOR,NASHVILLE,25-1126,"Philosophy and Religion Teachers, Postsecondary",TN,y,H-1B,assistant professor,117266,19-Jun-14,25-Jun-14,6
I-200-14093-069802,certified,COMMERZBANK AG-NEW YORK BRANCH,107432.0,year,112500.0,year,SOFTWARE ENGINEER,NEW YORK,15-1133,"Software Developers, Systems Software",NY,y,H-1B,software engineer,19230,04-Mar-14,04-Sep-14,184
A-14162-77127,certified,UL LLC,112674.0,year,135000.0,year,SOFTWARE ENGINEER,SAN FRANCISCO,15-1132,"Software Developers, Applications",CALIFORNIA,,greencard,software engineer,13411,31-Jul-14,12-May-14,80
I-200-14113-855999,certified,"BROCADE COMMUNICATIONS SYSTEMS, INC.",127150.0,year,139999.92,year,STAFF SOFTWARE ENGINEER,SAN JOSE,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,5263,23-Apr-14,29-Apr-14,6
A-14336-30029,withdrawn,"CAPITAL ONE SERVICES, LLC",107702.0,year,135000.0,year,Master Software Engineer-Technical Lead,VIENNA,15-1132,"Software Developers, Applications",VIRGINIA,,greencard,software engineer,19064,02-Apr-15,04-Sep-15,155
I-200-13357-043611,certified,VEDICSOFT,57865.6,year,62441.6,year,BUSINESS ANALYST,CHARLOTTE,15-1121,Computer Systems Analysts,NC,y,H-1B,business analyst,122953,23-Dec-13,30-Dec-13,7
I-200-15064-517353,certified,"QUALCOMM TECHNOLOGIES, INC.",94432.0,year,94432.0,year,SENIOR SOFTWARE ENGINEER,SAN DIEGO,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,34766,03-Nov-15,18-Mar-15,230
I-200-14007-724312,certified,MMC SYSTEMS INC.,60674.0,year,61000.0,year,BUSINESS ANALYST,FRAMINGHAM,13-1111,Management Analysts,MA,y,H-1B,business analyst,111801,01-Jul-14,13-Jan-14,169
I-200-14041-247438,certified,TRIPADVISOR LLC,88296.0,year,88296.0,year,SOFTWARE ENGINEER,NEWTON,15-1132,"Software Developers, Applications",MA,y,H-1B,software engineer,45769,13-Feb-14,21-Feb-14,8
I-200-13221-410205,certified,"CAPSQUARE SYSTEMS,INC",58115.0,year,65000.0,year,SOFTWARE ENGINEER,BARTLESVILLE,15-1132,"Software Developers, Applications",OK,y,H-1B,software engineer,120902,08-Sep-13,19-Aug-13,20
I-200-14052-061383,certified,SAM HOUSTON STATE UNIVERSITY,5265.0,month,6834.0,month,ASSISTANT PROFESSOR OF INDUSTRIAL TECHNOLOGY,Huntsville,25-1032,"Engineering Teachers, Postsecondary",TX,y,H-1B,assistant professor,102169,21-Feb-14,27-Feb-14,6
I-200-15041-543289,certified,"ECLOUD LABS,INC.",61422.0,year,62000.0,year,SR. SOFTWARE ENGINEER,ISELIN,15-1132,"Software Developers, Applications",NJ,y,H-1B,software engineer,109563,02-Oct-15,17-Feb-15,227
I-200-11287-547932,certified,FUNDTECH CORPORATION,68848.0,year,68848.0,year,SOFTWARE ENGINEER,JERSEY CITY,15-1132,"Software Developers, Applications",NJ,y,H-1B,software engineer,88848,14-Oct-11,20-Oct-11,6
I-200-13119-539475,certified,QUEENSBOROUGH COMMUNITY COLLEGE,64956.0,year,64956.0,year,ASSISTANT PROFESSOR,BAYSIDE,25-1121,"Art, Drama, and Music Teachers, Postsecondary",NY,y,H-1B,assistant professor,97420,29-Apr-13,05-Mar-13,55
I-200-15079-541637,certified,"TALENT IT SERVICES, INC.",63190.0,year,64000.0,year,SOFTWARE ENGINEER,MANCHESTER,15-1132,"Software Developers, Applications",CT,y,H-1B,software engineer,102124,20-Mar-15,26-Mar-15,6
I-200-13325-983294,certified,BUSINESS INTELLI SOLUTIONS INC,63294.0,year,63294.0,year,SOFTWARE ENGINEER,ST LOUIS,15-1132,"Software Developers, Applications",MO,y,H-1B,software engineer,101833,21-Nov-13,27-Nov-13,6
I-200-14083-752155,certified,"GANESAN & ASSOCIATES, INC.",87422.0,year,87422.0,year,SENIOR SOFTWARE ENGINEER,RESTON,15-1132,"Software Developers, Applications",VA,y,H-1B,software engineer,48585,25-Mar-14,31-Mar-14,6
I-200-15070-865586,certified,GOOGLE INC.,88254.0,year,100000.0,year,SOFTWARE ENGINEER,MOUNTAIN VIEW,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,46823,03-Nov-15,18-Mar-15,230
I-200-14024-340004,certified,CERNER CORPORATION,60258.0,year,67000.0,year,SOFTWARE ENGINEER,NORTH KANSAS CITY,15-1132,"Software Developers, Applications",MO,y,H-1B,software engineer,114441,24-Jan-14,30-Jan-14,6
I-200-14059-421853,certified,"DATA SYSTEMS, INC.",43680.0,year,60000.0,year,BUSINESS ANALYST,DANVILLE,15-1121,Computer Systems Analysts,VA,y,H-1B,business analyst,151480,28-Feb-14,03-Jun-14,95
I-200-14246-883736,certified,"IGT SOLUTIONS, INC.",46904.0,year,66341.0,year,COMPUTER SOFTWARE ENGINEER,ATLANTA,15-1121,Computer Systems Analysts,GA,y,H-1B,software engineer,145396,09-Apr-14,09-Nov-14,214
I-200-14275-172703,certified,"CACHE EMPLOYMENT SERVICES, LLC.",85197.0,year,90000.0,year,SENIOR SOFTWARE ENGINEER (WEB DEVELOPMENT),AMERICAN FORK,15-1132,"Software Developers, Applications",UT,y,H-1B,software engineer,51537,10-Feb-14,10-Aug-14,181
A-14344-33112,withdrawn,MOTOROLA MOBILITY LLC,77834.0,year,77836.0,year,SOFTWARE ENGINEER,CHICAGO,15-1133,"Software Developers, Systems Software",ILLINOIS,,greencard,software engineer,65612,12-Nov-14,03-Jun-15,203
I-200-14064-486571,withdrawn,MARSHALL INDEPENDENT SCHOOL DISTRICT,33350.0,year,35400.0,year,ELEMENTARY BILINGUAL TEACHER,MARSHALL,25-2012,"Kindergarten Teachers, Except Special Education",TX,y,H-1B,teacher,163738,03-May-14,03-Jul-14,61
I-200-14212-782021,certified,CGI TECHNOLOGIES AND SOLUTIONS INC.,75774.0,year,75774.0,year,SOFTWARE ENGINEER,LACEY,15-1132,"Software Developers, Applications",WA,y,H-1B,software engineer,70629,08-May-14,08-Nov-14,184
I-200-11321-541068,certified,DENVER LANGUAGE SCHOOL,38100.0,year,38100.0,year,KINDERGARTEN TEACHER,DENVER,25-2012,"Kindergarten Teachers, Except Special Education",CO,y,H-1B,teacher,159476,17-Nov-11,23-Nov-11,6
I-200-11312-279236,withdrawn,SATYAM COMPUTER SERVICES LIMITED,63502.0,year,63502.0,year,BUSINESS ANALYST,CLEVELAND,13-1111,Management Analysts,OH,y,H-1B,business analyst,100948,11-Aug-11,11-Nov-11,92
I-200-11283-031537,certified,DATUM SOFTWARE INC.,61027.0,year,65000.0,year,SOFTWARE ENGINEER,JOHNS CREEK,15-1031.00,"Computer Software Engineers, Applications",GA,y,H-1B,software engineer,110797,10-Oct-11,14-Oct-11,4
I-200-15050-507945,certified,"ARRIS TECHNOLOGY, INC.",125767.0,year,125767.0,year,PRINCIPAL SOFTWARE ENGINEER,LOWELL,15-1133,"Software Developers, Systems Software",MA,y,H-1B,software engineer,6022,24-Feb-15,03-May-15,68
I-200-13351-163607,certified,"TELENAV, INC.",134534.0,year,145000.0,year,STAFF SOFTWARE ENGINEER - SPEECH ENGINEERING,SUNNYVALE,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,2535,18-Dec-13,24-Dec-13,6
I-200-13294-384527,certified,CAPITAL ONE SERVICES II LLC,76856.0,year,77000.0,year,PRINCIPAL DATA ANALYST,METTAWA,15-2031,OPERATIONS RESEARCH ANALYSTS,IL,y,H-1B,data analyst,67548,22-Oct-13,11-Jan-13,284
I-200-14092-478919,certified,"TABNER, INC.",60507.0,year,60600.0,year,SOFTWARE ENGINEER,CHARLOTTE,15-1132,"Software Developers, Applications",NC,y,H-1B,software engineer,112998,04-Feb-14,04-Sep-14,212
I-200-13184-582065,certified,"SASKEN COMMUNICATION TECHNOLOGIES, LTD.",62379.0,year,72500.0,year,SOFTWARE ENGINEER,PLANO,15-1132,"Software Developers, Applications",TX,y,H-1B,software engineer,106173,07-Mar-13,07-Oct-13,214
I-200-14043-859208,certified,MICHIGAN STATE UNIVERSITY,55141.0,year,70879.0,year,VISITING ASSISTANT PROFESSOR,EAST LANSING,19-3011,ECONOMISTS,MI,y,H-1B,assistant professor,129905,02-Dec-14,19-Feb-14,286
I-200-14072-179600,certified,"APEX TECHNOLOGY SYSTEMS, INC",74755.0,year,75000.0,year,SOFTWARE ENGINEER,SOUTH PLAINFIELD,15-1133,"Software Developers, Systems Software",NJ,y,H-1B,software engineer,72921,13-Mar-14,19-Mar-14,6
I-200-14013-157078,certified,"QUALCOMM TECHNOLOGIES, INC.",109886.4,year,109886.4,year,STAFF SOFTWARE ENGINEER,SAN DIEGO,15-1133,"Software Developers, Systems Software",CA,y,H-1B,software engineer,15703,16-Jan-14,19-Aug-14,215
I-200-14070-310568,certified,"APEX TECHNOLOGY SYSTEMS, INC",63274.0,year,64000.0,year,BUSINESS ANALYST,SOUTH PLAINFIELD,15-1199,"Computer Occupations, All Other",NJ,y,H-1B,business analyst,101927,03-Nov-14,17-Mar-14,231
I-200-14240-930258,certified,"SERVICENOW, INC.",131269.0,year,131269.0,year,SOFTWARE ENGINEER,SANTA CLARA,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,4508,29-Aug-14,09-May-14,112
I-200-14064-443244,certified,HARMONY SCIENCE ACADEMY-LAREDO,38260.0,year,38260.0,year,MATH TEACHER,LAREDO,25-2031,"Secondary School Teachers, Except Special and Care",TX,y,H-1B,teacher,159258,03-May-14,03-Nov-14,184
I-200-13073-957236,certified,EMC CORPORATION,71261.0,year,81000.0,year,SENIOR SOFTWARE ENGINEER,Pleasanton,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,82390,15-Mar-13,21-Mar-13,6
A-14343-32359,certified,"NESS USA, INC.",84906.0,year,84906.0,year,Software Engineer - Micro/Web,Canonsburg,15-1132,"Software Developers, Applications",PENNSYLVANIA,,greencard,software engineer,51997,12-Dec-14,18-Jun-15,188
I-200-15063-368080,certified,OCHER TECHNOLOGY GROUP,55370.0,year,60000.0,year,SOFTWARE ENGINEER,ALPHARETTA,15-1131,Computer Programmers,GA,y,H-1B,software engineer,129353,03-Apr-15,03-Oct-15,183
I-200-13079-240630,certified,"TWITTER, INC.",124987.0,year,160000.0,year,SENIOR SOFTWARE ENGINEER,SAN FRANCISCO,15-1132,"Software Developers, Applications",CA,y,H-1B,software engineer,6132,20-Mar-13,26-Mar-13,6
I-200-14252-216031,certified,"SAVEN TECHNOLOGIES, INC",88067.0,year,110000.0,year,COMPUTER SOFTWARE ENGINEER - APPLICATIONS,CHARLOTTE,15-1132,"Software Developers, Applications",NC,y,H-1B,software engineer,47456,09-Sep-14,15-Sep-14,6
